iline it ipx ipy ipz
201 8 0.0004005227237939835 2.056543111801147 -0.4558527846319131
201 17 -0.003576129674911499 1.482159733772278 -0.6185172708989838
201 25 0.0002874135971069336 1.335147500038147 -0.1148196242885453
201 39 0.00103992223739624 1.345818519592285 0.5478293685689835
201 52 -0.002085208892822266 1.367098450660706 0.774421533071758
201 61 0.005631804466247559 1.436232924461365 0.8417052182275261
201 75 0.0006104707717895508 1.638377904891968 0.7716308685161812
201 102 -0.001102030277252197 2.130344867706299 -0.3781835565016145
201 112 -0.01927810907363892 1.522675752639771 -0.6956108143257311
201 116 0.003486573696136475 1.356502771377563 -0.3820645312806131
201 129 -0.004449933767318726 1.320912480354309 0.3398725090930152
201 143 -0.0002552270889282227 1.317129731178284 0.7047170422944246
201 166 0.0007536411285400391 1.260806083679199 0.8203235006123604
