iline it ipx ipy ipz
191 8 -0.0001291823573410511 2.052297592163086 -0.4566515690116147
191 17 -0.003977537155151367 1.482096672058105 -0.6137661869928454
191 25 0.000661313533782959 1.335243940353394 -0.08889185558156368
191 40 0.004015982151031494 1.3521329164505 0.5621507651023823
191 53 0.00630110502243042 1.386612772941589 0.7767603533344706
191 65 0.0001419838517904282 1.471486806869507 0.8150782785577048
191 81 -0.0001747198402881622 1.809945106506348 0.6749617580247923
191 108 0.0003914069384336472 1.814392685890198 -0.612849467666355
191 114 -0.002937167882919312 1.430667638778687 -0.5075582490570573
191 126 0.001710541546344757 1.343448638916016 0.192862393325449
191 141 0.00172058492898941 1.402346730232239 0.6624903794289294
191 165 -0.0008123815059661865 1.514516830444336 0.769322153020482
191 184 -0.00061817467212677 2.044295310974121 0.4755453626443521
191 206 0.003746196627616882 1.666821360588074 -0.6693041109211862
191 212 -0.004290156066417694 1.395615100860596 -0.4048820600424588
191 225 0.002291947603225708 1.353206038475037 0.3388153608196506
191 240 0.002855211496353149 1.419665575027466 0.7034683584754163
191 265 0.0002362225204706192 1.572353363037109 0.7656919694884756
191 288 0.0002438984811306 2.241584300994873 0.02153620441555397
191 303 0.008726358413696289 1.57161808013916 -0.6677276682466375
191 310 -0.0004117488861083984 1.369601964950562 -0.2882210877414679
191 324 0.002955615520477295 1.362051129341125 0.4468184497298101
191 339 0.005904138088226318 1.429659247398376 0.7315692510100518
191 363 -0.0002809762954711914 1.61688768863678 0.7470087612958521
191 389 -0.0002398490905761719 2.159743547439575 -0.2776867474109779
191 400 0.005966305732727051 1.523292660713196 -0.6136549859629677
191 409 0.001828849315643311 1.352700710296631 -0.08729056705867065
191 424 0.0009261369705200195 1.391409158706665 0.5640104162266972
191 451 0.0001316666603088379 1.498162746429443 0.7445131740492308
191 470 5.680322647094727e-05 1.954840421676636 0.5706129918661091
191 493 0.002105534076690674 1.699832797050476 -0.6367287395640183
191 500 -0.0006023049354553223 1.397544503211975 -0.3842036325432998
191 514 0.002671599388122559 1.361650705337524 0.3671407556830013
191 529 0.002370834350585938 1.440658926963806 0.7058702282376496
191 556 0.0008926987648010254 1.649725437164307 0.7413755412461345
191 583 -0.0006876587867736816 2.080546140670776 -0.4248863348786416
191 593 -0.005934983491897583 1.498226761817932 -0.5993715996664941
191 602 -0.0007439255714416504 1.349686861038208 -0.03730183269239908
191 617 -0.000840306282043457 1.396171092987061 0.5829079248519504
191 645 -0.0001092404127120972 1.517122149467468 0.7399803509242041
191 665 0.0002986490726470947 2.060047149658203 0.4547100520616946
191 686 0.002411872148513794 1.654495358467102 -0.6581707039402317
191 693 -0.0001155473291873932 1.394157648086548 -0.3507472159752044
191 707 0.001878440380096436 1.371664643287659 0.4012873229768701
191 724 6.690621376037598e-05 1.46681022644043 0.7063970052713852
191 752 -0.0008271932601928711 1.771187782287598 0.6887021023953234
191 779 0.0004744529724121094 1.854460000991821 -0.5909036706032471
191 786 -0.001860290765762329 1.441227674484253 -0.504780291112945
191 798 0.002418531104922295 1.345216393470764 0.1956038991107003
191 813 0.002032354474067688 1.404502391815186 0.6631986736339694
191 837 -0.0009619593620300293 1.519807934761047 0.7701125756385088
191 857 0.0001879334449768066 2.077167272567749 0.44812573633389
191 878 0.008886337280273438 1.661297917366028 -0.6850343145964306
191 883 0.0002370178699493408 1.395804286003113 -0.4398729590254468
191 896 0.002819597721099854 1.341674566268921 0.2934648437311457
191 910 0.002318233251571655 1.39128041267395 0.6942257486076178
191 930 -0.0002589225769042969 1.483820676803589 0.7961818742468419
191 948 -0.0001273751258850098 1.88512647151947 0.6300716757147953
191 972 -0.000164330005645752 1.787163019180298 -0.6716539325452811
191 977 -0.009316027164459229 1.426138162612915 -0.58846460359771
191 986 -0.001172184944152832 1.32508397102356 -0.02726126925346574
191 1001 -0.0008509159088134766 1.336421370506287 0.5825746351659897
191 1013 0.0005581378936767578 1.331578969955444 0.782149734073463
191 1027 0.01204226911067963 1.289666295051575 0.8468760839682611
