iline it ipx ipy ipz
161 8 5.592452362179756e-05 2.045991897583008 -0.451338452955279
161 17 -0.00601544976234436 1.482382893562317 -0.5838856932864831
161 27 0.001007705926895142 1.341368913650513 0.01788474892482328
161 42 0.001634359359741211 1.384709596633911 0.605671372487555
161 64 -0.0002894178032875061 1.471277594566345 0.7681132933033682
161 81 0.0001851096749305725 1.808713674545288 0.6676965348252342
161 108 0.0006488226354122162 1.808914422988892 -0.6087906639275135
161 115 -0.005409449338912964 1.428758502006531 -0.4773271025843747
161 127 0.000789254903793335 1.352814793586731 0.2458627955342576
161 142 0.002023570239543915 1.42842435836792 0.6747586681406686
161 170 0.0003975033760070801 1.606064796447754 0.7371969686520169
161 196 0.0001394748687744141 2.172726154327393 -0.2332933336708142
161 208 0.003248929977416992 1.525774359703064 -0.5913001575485185
161 218 0.001082122325897217 1.356141805648804 -0.02809289810639565
161 233 0.0009506344795227051 1.413476943969727 0.5898588214843949
161 264 3.235042095184326e-05 1.564558029174805 0.7237332885944088
161 288 0.0001426190137863159 2.229173183441162 0.04886425681046661
161 303 0.004029810428619385 1.571792364120483 -0.622865790915047
161 312 -0.0008202791213989258 1.369332432746887 -0.1516748895370626
161 327 0.002018868923187256 1.408061265945435 0.538081590908671
161 360 -0.0009946227073669434 1.562102794647217 0.7089361495232585
161 384 0.0001083463430404663 2.226229190826416 0.04790132651283999
161 399 0.001666545867919922 1.571551322937012 -0.6074869412767488
161 409 -0.0006380677223205566 1.369974851608276 -0.1038208592033408
161 424 0.001327574253082275 1.426987528800964 0.5617624115378683
161 460 -0.0001742243766784668 1.625983119010925 0.6934636195852925
161 486 0.0002076029777526855 2.102462768554688 -0.372545239644467
161 497 -0.006158769130706787 1.514092087745667 -0.5447460449294412
161 509 9.530782699584961e-05 1.366891145706177 0.1184259369180178
161 525 0.0005965232849121094 1.477386236190796 0.6313084380870724
161 563 -3.576278686523438e-07 1.842159509658813 0.606484243256626
161 588 2.902746200561523e-05 1.753648281097412 -0.6108712862328786
161 597 0.0006175041198730469 1.420512914657593 -0.3450809876010561
161 612 -0.0006185173988342285 1.401923537254333 0.4246373732079267
161 649 0.0001614689826965332 1.572819113731384 0.6810554977782362
161 674 -1.120567321777344e-05 2.217520475387573 -0.06883318300333412
161 688 0.003103762865066528 1.550097942352295 -0.5675618615337402
161 699 -0.0003820955753326416 1.365791797637939 0.04052391577001579
161 715 -0.001067459583282471 1.456470847129822 0.6137110395527305
161 752 3.629922866821289e-05 1.733497381210327 0.6673654940235214
161 778 0.0001276731491088867 1.884410738945007 -0.5674718620663686
161 787 -9.08970832824707e-05 1.459450483322144 -0.4537333623484413
161 801 0.0003706812858581543 1.380286693572998 0.3046192368447078
161 832 -3.528594970703125e-05 1.523640155792236 0.6660460099033472
161 858 7.092952728271484e-05 2.100314855575562 0.3927249577052303
161 879 -0.000693976879119873 1.624292135238647 -0.6061826912799005
161 888 0.001061022281646729 1.383446574211121 -0.1561141544952722
161 904 0.0005683302879333496 1.434846520423889 0.5417874924405227
161 942 -8.523464202880859e-05 1.674796342849731 0.6747417123714311
161 969 0.0005815625190734863 1.955087184906006 -0.4978458149150901
161 979 -0.002554655075073242 1.467124342918396 -0.4514552728246669
161 993 -0.0002448558807373047 1.386975765228271 0.3104860814226529
161 1029 -0.0001497268676757812 1.545145750045776 0.6618247670031672
161 1054 6.574392318725586e-05 2.1962730884552 0.1521090358085536
161 1072 -0.003227174282073975 1.576184034347534 -0.5686403427794008
161 1083 -6.598234176635742e-05 1.374887585639954 0.009133634540243959
161 1099 9.715557098388672e-05 1.479920864105225 0.6007776362480728
161 1140 3.856420516967773e-05 1.866712808609009 0.5892126934421944
161 1165 0.000172734260559082 1.728460550308228 -0.6035925178377392
161 1174 0.0007396340370178223 1.412100911140442 -0.2765878153881753
161 1190 -2.568960189819336e-05 1.426586627960205 0.4802719372328513
161 1229 -0.0001700520515441895 1.664639592170715 0.6641354605172131
161 1257 0.0006566643714904785 1.959075570106506 -0.4856089834202636
161 1267 0.0004590153694152832 1.4644376039505 -0.424972369858745
161 1282 8.749961853027344e-05 1.399749755859375 0.3522727249595287
161 1321 -0.0003462433815002441 1.584601879119873 0.659921023142683
161 1348 1.192092895507812e-05 2.170568943023682 -0.1987997108996216
161 1361 -0.0002076029777526855 1.522749900817871 -0.5126867525532427
161 1374 -0.0001277923583984375 1.381769418716431 0.2005576377298816
161 1406 -6.258487701416016e-06 1.533722877502441 0.639933358619045
161 1436 -1.740455627441406e-05 2.151915550231934 0.2863441036076052
161 1456 0.0002399086952209473 1.589043974876404 -0.5652383826643957
161 1466 0.0001687407493591309 1.376309990882874 -0.001142201342770363
161 1483 0.0007373690605163574 1.480445504188538 0.5983639377254343
