iline it ipx ipy ipz
51 36 -1.79996609972477e-05 2.709537998913436 0.2360883770528866
51 87 2.05075985126868e-06 2.984825342562592 -0.6600978318084318
51 133 -3.669865646149795e-05 4.123037041526219 -0.39979323699291
51 178 -9.725876204763617e-06 3.503107868946647 0.8214649008863225
51 227 -0.0001066355407668418 2.70494140807719 0.219559586140031
51 279 -3.34358581470795e-05 2.999700700838925 -0.6719543049948998
51 325 -5.87251248000964e-05 4.137059880110169 -0.3720909187403786
51 369 -7.581710008697229e-07 3.479187494954115 0.8231599205553011
51 419 -0.0002034355159181711 2.700290005624196 0.2013359960695733
51 470 8.098430574809967e-06 3.016425815531371 -0.6845647862827289
51 517 -1.050574717376129e-05 4.151288850648595 -0.3410265129686111
51 561 -7.088722920600699e-06 3.453302913098315 0.8240903029210757
51 611 -0.0002195913829197149 2.695694626779351 0.1814182801350544
51 662 -1.59335570961705e-05 3.035121815104953 -0.6978139398734845
51 708 -3.494045854646188e-05 4.165384643028927 -0.3064410537418581
51 753 -1.957031288934985e-05 3.425535609146675 0.8240482678292702
51 803 -3.447032044134879e-05 2.691269159894343 0.1598121173940053
51 854 -3.036430183445127e-05 3.055906656164241 -0.711563219317658
51 900 -3.896996726937552e-05 4.178960671930009 -0.2682032724218554
51 944 -1.999855626733105e-05 3.395965189006887 0.8228230064878267
51 994 0.0005200034222592187 2.687135241164444 0.1365119991190736
51 1045 1.574404136839291e-06 3.078928106967043 -0.7256634437371977
51 1091 -3.631708965379232e-05 4.191567627184391 -0.2262314644727899
51 1136 -2.687138436907599e-05 3.364713668982072 0.8201985394572773
51 1186 0.0009733552145334556 2.683412595163157 0.1114482063587945
51 1237 -2.036976777475275e-06 3.104324690786624 -0.7399255331696288
51 1283 -3.142887840335007e-05 4.20270897213525 -0.1804819044142274
51 1327 -9.384740595752561e-07 3.331916429944285 0.8159614504714624
51 1378 0.0003286088546012866 2.680223629448929 0.08443092928657749
51 1428 -2.791798391799105e-05 3.132258851765065 -0.7541450449749708
51 1474 -3.666930341128527e-05 4.211855257329837 -0.1308849252467358
51 1519 1.205848388341479e-05 3.297673437233836 0.809891663535413
51 1569 -0.002258572229981937 2.677733099700218 0.0552760213007553
51 1620 9.001799117669407e-06 3.162908355777459 -0.7680825764932765
51 1665 -1.936538476543515e-05 4.218414064267141 -0.07751779248609608
51 1710 -1.358424132957836e-06 3.262172402718507 0.8017784914986261
51 1761 -0.0036501503341555 2.676164007916488 0.02455951059185055
51 1811 -1.758210270397242e-05 3.196399978603125 -0.7814236374692299
51 1857 -4.895404504479117e-05 4.221755698996848 -0.02066201361098521
51 1902 -1.753672575866005e-05 3.225623775872457 0.791425371979989
51 1952 -0.03343928699671794 2.675458387461616 -0.006669732146939736
51 2003 1.655525518873269e-05 3.23290702151285 -0.7938485843092321
51 2048 -5.798817737800999e-05 4.221253065581507 0.03951232280139672
51 2093 -3.78137460683714e-05 3.188195423834192 0.7786426084369338
51 2144 -0.01878607587273184 2.67621876080512 -0.03810736094035774
51 2194 -5.353942168051518e-06 3.272605985585222 -0.8049753124542345
51 2239 -4.416051356648243e-05 4.216246533606621 0.1025899636994707
51 2285 -3.014717174787407e-05 3.15013094863574 0.7632570733972255
51 2336 -0.002922429689400818 2.678136494546322 -0.07103750298041464
51 2386 -6.489137478915552e-06 3.315592163858155 -0.8143388466092754
51 2431 -2.649264341403335e-05 4.206120907539091 0.1679880223717222
51 2476 -2.535907054146413e-05 3.111667942133279 0.7451175959872706
51 2527 0.003598320275645994 2.681626963916476 -0.1071897415322588
51 2577 7.770394622186316e-06 3.361986144160632 -0.8214271737335425
51 2622 -4.155708982400697e-05 4.190312875180624 0.2350989118680032
51 2668 1.37564568496451e-05 3.073071936243573 0.7240976112577528
51 2719 0.0009960098546015761 2.687148726275237 -0.1464757827344898
51 2768 -2.367138703240901e-05 3.411859125261699 -0.8256525586501711
51 2813 -3.295845382100815e-05 4.168330913836527 0.3030924909972259
51 2859 9.151020940123544e-06 3.034568314291981 0.7000547781805974
51 2910 -0.001035123958028183 2.694783566024976 -0.1871588359242591
51 2960 3.97891324505073e-06 3.465252117097866 -0.8263419277717824
51 3004 -4.765265421990961e-05 4.139779165895201 0.3710808012771977
51 3050 -2.858219008583518e-05 2.996463973711568 0.6729087365701318
51 3102 -0.0001961545520989816 2.704669843756287 -0.2287422129420554
51 3151 2.762113533453722e-05 3.522053252647808 -0.8227399390059823
51 3195 -3.201819531817307e-05 4.104459488474509 0.4379917137514118
51 3242 -4.330345160674653e-06 2.959041371011723 0.6425817479586499
51 3293 0.0001941307168933371 2.717159303162823 -0.2716840863093409
51 3342 -1.075567331981775e-05 3.582184557640023 -0.814010526986369
51 3386 -2.436690488538673e-05 4.062223388567461 0.5028693260331996
51 3433 6.762329739729012e-06 2.922571869172456 0.6090089289330519
51 3484 -2.866171226822978e-05 2.732580625342798 -0.3158864060880809
51 3533 -4.603044607476292e-06 3.645292452621121 -0.7992332546425052
51 3577 -1.970843501908348e-05 4.013203617451299 0.5645044993852339
51 3624 -3.837500177528153e-05 2.887354934559246 0.5721678855182796
51 3676 -5.317857577424867e-05 2.751180891266988 -0.3610322276306087
51 3724 -3.981798228025468e-05 3.711026326443188 -0.7773928344291761
51 3768 -4.084327985287572e-05 3.957620718352971 0.6218770605089088
51 3816 -3.191725278445245e-05 2.853703818324885 0.5320600551897401
51 3867 -1.005483902571935e-05 2.773303171181408 -0.4069314689597084
51 3915 -1.403596482152381e-05 3.778650049725205 -0.7474689272488082
51 3959 -3.866724069734317e-05 3.895975828887437 0.6738658350980232
51 4007 -2.337770729635147e-05 2.821910758344144 0.4886947395636058
51 4058 -2.936899496189249e-05 2.799309366730324 -0.4533418203934581
51 4106 -1.101685007354192e-05 3.847311178179409 -0.7084016612834261
51 4150 -2.267114383047719e-05 3.828868027443897 0.7195272693998227
51 4198 -4.665842545825694e-05 2.792283003657188 0.4421120353099869
51 4250 -6.834877933431516e-06 2.829567432574712 -0.4999560235740764
51 4297 -4.924775251602398e-06 3.915802465748288 -0.6591867454630239
51 4341 -1.87890805503077e-05 3.757048107846053 0.7580135089987649
51 4390 -4.332833361520017e-05 2.765138524448009 0.3923880766308404
51 4441 -1.599666685547785e-05 2.864488023056683 -0.5463666335404863
51 4488 -3.059871552113513e-05 3.982597367793797 -0.5989509146144909
51 4532 -4.716729121567731e-05 3.681394003131998 0.7886048964774164
51 4581 -2.229675248643925e-05 2.740776766858311 0.3395969739347352
51 4632 8.603977499355153e-07 2.904479230285119 -0.592088077020034
51 4679 -5.739975379537299e-05 4.045877263785841 -0.5270073668503799
51 4723 -5.042415388772925e-05 3.602876207749978 0.8107629754242092
51 4772 4.764207917729024e-05 2.719540024954235 0.2838418769827658
51 4823 -8.652442599288435e-06 2.949952637033938 -0.6365080765265076
51 4870 -9.017863864757558e-06 4.103364831848971 -0.4431544747847732
51 4914 -3.286165844861716e-05 3.522494119054944 0.8241155453332654
51 4963 -8.500652784260154e-05 2.701735338484407 0.2251773507721422
51 5014 -2.26614496066091e-05 3.001362253420647 -0.6789654227182869
51 5061 -3.305418465426868e-05 4.152660298394633 -0.3475374202797066
51 5105 -1.235608835598034e-05 3.441271079055102 0.828457276344331
51 5155 -8.183421120233625e-05 2.687752403684291 0.1638058271109951
51 5206 -2.97262259238984e-05 3.059068780376444 -0.7185505779388529
51 5251 -5.936960891039789e-05 4.191099357249663 -0.2410621277853111
51 5296 -3.175959808754403e-05 3.360182294838724 0.823742566643958
51 5346 0.0008645367565878193 2.677978871011335 0.1000157661735942
51 5397 -1.433297153252688e-05 3.1234574864284 -0.754256708439778
51 5442 -5.546954525492698e-05 4.216062931913159 -0.1254099505507876
51 5487 -1.104607776580835e-06 3.280220189219497 0.8100487555362821
51 5537 -0.003693507456511425 2.672742459084952 0.03291166469285315
51 5587 -3.046765082337366e-05 3.194818734023158 -0.7848422157918827
51 5633 -1.164262180797584e-05 4.225205877100839 -0.003019421262369956
51 5678 -2.508285246927144e-05 3.202277598069919 0.7875760954851573
51 5728 -0.02183997056179732 2.672439672792184 -0.032454179209142
51 5778 1.458664803322129e-05 3.27331454050718 -0.8088308091108759
51 5823 -1.756645381345567e-05 4.21669952078902 0.1229359942271633
51 5869 -8.818559284362593e-06 3.127205149792632 0.756643066918409
51 5919 0.003158338269466876 2.677194426120407 -0.09828645623981205
51 5969 -1.053250206162204e-06 3.358979248181026 -0.8244912272738651
51 6014 -4.588333544353063e-05 4.189465137801682 0.2486738976353805
51 6059 -3.466105708227474e-05 3.055782539179417 0.7176501490588449
51 6110 -0.0006968550569610432 2.68806216573524 -0.1704032022853401
51 6160 -1.134078987896636e-05 3.451469906410871 -0.8297889699479719
51 6204 -5.520310493678515e-05 4.143391893536681 0.3700750941829316
