iline it ipx ipy ipz
201 30 -0.0003560074261789693 2.487120595006345 -0.2734395174053762
201 66 -3.398879593963233e-05 4.389260883114675 -0.2036590036984984
201 101 -0.0004381525875356562 2.54924873352551 0.4533157604434971
201 144 -1.76954311388311e-05 3.414372402475085 -1.046607576222669
201 174 0.0003398200678264018 3.146828624296399 1.001973419383517
201 218 -3.503912184177338e-06 2.655196015884959 -0.6405652588160815
201 250 1.626498563700451e-05 4.215510625119084 0.6219018956362666
201 289 -0.003835879786053376 2.451443347199568 0.05743210824366408
201 329 3.808425761442358e-05 4.055259221413015 -0.8075320961838217
201 361 0.0001489339257603195 2.71973309184234 0.7300225786040262
201 404 9.482219283851734e-05 3.051661141918851 -0.9739390292573802
201 433 -0.0001271484069145234 3.491269124654249 1.053050056068093
201 476 -0.0003343566601380354 2.536704371858624 -0.4540330400747294
201 509 -0.0001547028163395581 4.360867980490415 0.3367805207735323
201 546 0.0003676612743092056 2.462181985667241 0.1906861609431643
201 587 -5.401338247024157e-05 3.879539973084135 -0.9302319591940758
201 618 7.608883525239696e-05 2.816723805067541 0.8208252859801588
201 662 -8.004160172542241e-05 2.911010741873041 -0.891185030651139
201 692 -1.767906098845695e-05 3.741468591582041 0.9949212461305852
201 734 -4.026627952796735e-05 2.480680416939636 -0.2814836363389788
201 770 3.454005185532516e-05 4.409648573322935 -0.1087882083637388
201 804 -0.0009408956934419122 2.50710643489063 0.3736811162107984
201 846 -7.746409659281639e-06 3.595792154187409 -1.033419058922803
201 876 0.0004044159877280018 2.990403859256431 0.9399683020647756
201 920 1.250998079138643e-05 2.754578136183524 -0.7630354760446278
201 951 -3.420335744164227e-05 4.003371952061488 0.8511123164490256
201 991 0.00277087741601334 2.450925131306912 -0.1136360345597127
201 1029 -4.291809912571054e-06 4.306674590059538 -0.4784668545413742
201 1062 7.794155810691983e-05 2.573310216310915 0.5285671572673035
201 1105 -8.265234229765106e-05 3.361657990739493 -1.049451985061304
201 1134 0.0002313742307789024 3.15988438458627 1.008525711990435
201 1178 2.999725861685398e-05 2.652838472500048 -0.6430310876381802
201 1210 -2.254881698737776e-05 4.189171083208818 0.6576285434160454
201 1249 -0.004535050404679941 2.451787956068072 0.04154930117472141
201 1289 0.0001351566653313707 4.069092241231814 -0.7948689961831599
201 1320 0.0003325666059370569 2.710525146932089 0.721245479497675
201 1364 1.619007451503229e-05 3.070926756148754 -0.9856524880877457
201 1393 7.354850757823606e-05 3.419105989029939 1.050292142010491
201 1436 9.62185917230407e-05 2.553477824914811 -0.4784767050666839
201 1469 -0.0001614001372576279 4.356358084680305 0.3406358840669595
201 1507 -0.0002276880873935405 2.468066519834866 0.2033084227716264
201 1548 -7.324176116263459e-05 3.828520604715429 -0.9558887302857989
201 1578 2.043035435005114e-05 2.852142461420561 0.8529231965930103
